#x	error
0.438561	0.000000529454441
0.439560	0.000000529210855
0.440559	0.000000528967438
0.441558	0.000000528724191
0.442557	0.000000528481113
0.443556	0.000000528238204
0.444555	0.000000527995463
0.445554	0.000000527752892
0.446553	0.000000527510489
0.447552	0.000000527268255
0.448551	0.000000527026189
0.449550	0.000000526784291
0.450549	0.000000526542562
0.451548	0.000000526301001
0.452547	0.000000526059608
0.453546	0.000000525818383
0.454545	0.000000525577325
0.455544	0.000000525336435
0.456543	0.000000525095713
0.457542	0.000000524855157
0.458541	0.000000524614769
0.459540	0.000000524374547
0.460539	0.000000524134493
0.461538	0.000000523894605
0.462537	0.000000523654884
0.463536	0.000000523415329
0.464535	0.000000523175941
0.465534	0.000000522936719
0.466533	0.000000522697663
0.467532	0.000000522458773
0.468531	0.000000522220049
0.469530	0.000000521981490
0.470529	0.000000521743098
0.471528	0.000000521504870
0.472527	0.000000521266808
0.473526	0.000000521028911
0.474525	0.000000520791178
0.475524	0.000000520553611
0.476523	0.000000520316209
0.477522	0.000000520078971
0.478521	0.000000519841898
0.479520	0.000000519604990
0.480519	0.000000519368245
0.481518	0.000000519131665
0.482517	0.000000518895249
0.483516	0.000000518658997
0.484515	0.000000518422909
0.485514	0.000000518186984
0.486513	0.000000517951223
0.487512	0.000000517715625
0.488511	0.000000517480191
0.489510	0.000000517244919
0.490509	0.000000517009811
0.491508	0.000000516774866
0.492507	0.000000516540083
0.493506	0.000000516305463
0.494505	0.000000516071005
0.495504	0.000000515836710
0.496503	0.000000515602577
0.497502	0.000000515368606
0.498501	0.000000515134797
0.499500	0.000000514901150
0.500500	0.000000514667664
0.501499	0.000000514434341
0.502498	0.000000514201178
0.503497	0.000000513968178
0.504496	0.000000513735338
0.505495	0.000000513502660
0.506494	0.000000513270142
0.507493	0.000000513037786
0.508492	0.000000512805590
0.509491	0.000000512573555
0.510490	0.000000512341681
0.511489	0.000000512109968
0.512488	0.000000511878414
0.513487	0.000000511647021
0.514486	0.000000511415788
0.515485	0.000000511184714
0.516484	0.000000510953801
0.517483	0.000000510723048
0.518482	0.000000510492454
0.519481	0.000000510262019
0.520480	0.000000510031744
0.521479	0.000000509801629
0.522478	0.000000509571672
0.523477	0.000000509341875
0.524476	0.000000509112236
0.525475	0.000000508882756
0.526474	0.000000508653434
0.527473	0.000000508424271
0.528472	0.000000508195267
0.529471	0.000000507966421
0.530470	0.000000507737733
0.531469	0.000000507509203
0.532468	0.000000507280830
0.533467	0.000000507052616
0.534466	0.000000506824559
0.535465	0.000000506596660
0.536464	0.000000506368918
0.537463	0.000000506141333
0.538462	0.000000505913905
0.539461	0.000000505686634
0.540460	0.000000505459521
0.541459	0.000000505232564
0.542458	0.000000505005763
0.543457	0.000000504779119
0.544456	0.000000504552632
0.545455	0.000000504326300
0.546454	0.000000504100125
0.547453	0.000000503874107
0.548452	0.000000503648244
0.549451	0.000000503422537
0.550450	0.000000503196985
0.551449	0.000000502971590
0.552448	0.000000502746350
0.553447	0.000000502521265
0.554446	0.000000502296336
0.555445	0.000000502071561
0.556444	0.000000501846942
0.557443	0.000000501622478
0.558442	0.000000501398169
0.559441	0.000000501174014
0.560440	0.000000500950013
0.561439	0.000000500726167
0.562438	0.000000500502476
0.563437	0.000000500278938
0.564436	0.000000500055555
0.565435	0.000000499832325
0.566434	0.000000499609249
0.567433	0.000000499386328
0.568432	0.000000499163559
0.569431	0.000000498940944
0.570430	0.000000498718483
0.571429	0.000000498496175
0.572428	0.000000498274020
0.573427	0.000000498052018
0.574426	0.000000497830169
0.575425	0.000000497608473
0.576424	0.000000497386930
0.577423	0.000000497165538
0.578422	0.000000496944299
0.579421	0.000000496723213
0.580420	0.000000496502279
0.581419	0.000000496281496
0.582418	0.000000496060866
0.583417	0.000000495840388
0.584416	0.000000495620061
0.585415	0.000000495399886
0.586414	0.000000495179862
0.587413	0.000000494959990
0.588412	0.000000494740269
0.589411	0.000000494520699
0.590410	0.000000494301280
0.591409	0.000000494082013
0.592408	0.000000493862896
0.593407	0.000000493643930
0.594406	0.000000493425115
0.595405	0.000000493206450
0.596404	0.000000492987935
0.597403	0.000000492769571
0.598402	0.000000492551357
0.599401	0.000000492333293
0.600400	0.000000492115379
0.601399	0.000000491897614
0.602398	0.000000491679999
0.603397	0.000000491462534
0.604396	0.000000491245218
0.605395	0.000000491028052
0.606394	0.000000490811035
0.607393	0.000000490594167
0.608392	0.000000490377448
0.609391	0.000000490160878
0.610390	0.000000489944457
0.611389	0.000000489728184
0.612388	0.000000489512061
0.613387	0.000000489296085
0.614386	0.000000489080257
0.615385	0.000000488864578
0.616384	0.000000488649047
0.617383	0.000000488433663
0.618382	0.000000488218428
0.619381	0.000000488003340
0.620380	0.000000487788400
0.621379	0.000000487573607
0.622378	0.000000487358962
0.623377	0.000000487144464
0.624376	0.000000486930113
0.625375	0.000000486715909
0.626374	0.000000486501853
0.627373	0.000000486287943
0.628372	0.000000486074180
0.629371	0.000000485860564
0.630370	0.000000485647094
0.631369	0.000000485433770
0.632368	0.000000485220593
0.633367	0.000000485007563
0.634366	0.000000484794678
0.635365	0.000000484581939
0.636364	0.000000484369346
0.637363	0.000000484156898
0.638362	0.000000483944597
0.639361	0.000000483732440
0.640360	0.000000483520430
0.641359	0.000000483308564
0.642358	0.000000483096844
0.643357	0.000000482885268
0.644356	0.000000482673838
0.645355	0.000000482462552
0.646354	0.000000482251411
0.647353	0.000000482040414
0.648352	0.000000481829563
0.649351	0.000000481618855
0.650350	0.000000481408292
0.651349	0.000000481197873
0.652348	0.000000480987597
0.653347	0.000000480777466
0.654346	0.000000480567479
0.655345	0.000000480357635
0.656344	0.000000480147935
0.657343	0.000000479938378
0.658342	0.000000479728965
0.659341	0.000000479519694
0.660340	0.000000479310568
0.661339	0.000000479101584
0.662338	0.000000478892743
0.663337	0.000000478684045
0.664336	0.000000478475490
0.665335	0.000000478267078
0.666334	0.000000478058808
0.667333	0.000000477850680
0.668332	0.000000477642695
0.669331	0.000000477434853
0.670330	0.000000477227152
0.671329	0.000000477019594
0.672328	0.000000476812177
0.673327	0.000000476604902
0.674326	0.000000476397769
0.675325	0.000000476190777
0.676324	0.000000475983926
0.677323	0.000000475777217
0.678322	0.000000475570650
0.679321	0.000000475364223
0.680320	0.000000475157937
0.681319	0.000000474951792
0.682318	0.000000474745789
0.683317	0.000000474539925
0.684316	0.000000474334202
0.685315	0.000000474128620
0.686314	0.000000473923178
0.687313	0.000000473717876
0.688312	0.000000473512714
0.689311	0.000000473307693
0.690310	0.000000473102811
0.691309	0.000000472898069
0.692308	0.000000472693467
0.693307	0.000000472489004
0.694306	0.000000472284682
0.695305	0.000000472080498
0.696304	0.000000471876454
0.697303	0.000000471672549
0.698302	0.000000471468783
0.699301	0.000000471265156
0.700300	0.000000471061668
0.701299	0.000000470858319
0.702298	0.000000470655109
0.703297	0.000000470452037
0.704296	0.000000470249104
0.705295	0.000000470046309
0.706294	0.000000469843653
0.707293	0.000000469641134
0.708292	0.000000469438753
0.709291	0.000000469236510
0.710290	0.000000469034405
0.711289	0.000000468832439
0.712288	0.000000468630609
0.713287	0.000000468428918
0.714286	0.000000468227363
0.715285	0.000000468025947
0.716284	0.000000467824667
0.717283	0.000000467623524
0.718282	0.000000467422518
0.719281	0.000000467221649
0.720280	0.000000467020917
0.721279	0.000000466820322
0.722278	0.000000466619863
0.723277	0.000000466419541
0.724276	0.000000466219355
0.725275	0.000000466019306
0.726274	0.000000465819392
0.727273	0.000000465619614
0.728272	0.000000465419973
0.729271	0.000000465220468
0.730270	0.000000465021098
0.731269	0.000000464821864
0.732268	0.000000464622765
0.733267	0.000000464423802
0.734266	0.000000464224973
0.735265	0.000000464026281
0.736264	0.000000463827723
0.737263	0.000000463629301
0.738262	0.000000463431014
0.739261	0.000000463232861
0.740260	0.000000463034843
0.741259	0.000000462836959
0.742258	0.000000462639211
0.743257	0.000000462441597
0.744256	0.000000462244117
0.745255	0.000000462046771
0.746254	0.000000461849560
0.747253	0.000000461652483
0.748252	0.000000461455539
0.749251	0.000000461258730
0.750250	0.000000461062054
0.751249	0.000000460865512
0.752248	0.000000460669104
0.753247	0.000000460472829
0.754246	0.000000460276687
0.755245	0.000000460080678
0.756244	0.000000459884803
0.757243	0.000000459689060
0.758242	0.000000459493451
0.759241	0.000000459297974
0.760240	0.000000459102630
0.761239	0.000000458907419
0.762238	0.000000458712340
0.763237	0.000000458517393
0.764236	0.000000458322579
0.765235	0.000000458127897
0.766234	0.000000457933347
0.767233	0.000000457738929
0.768232	0.000000457544643
0.769231	0.000000457350489
0.770230	0.000000457156467
0.771229	0.000000456962577
0.772228	0.000000456768818
0.773227	0.000000456575190
0.774226	0.000000456381693
0.775225	0.000000456188328
0.776224	0.000000455995094
0.777223	0.000000455801991
0.778222	0.000000455609019
0.779221	0.000000455416178
0.780220	0.000000455223467
0.781219	0.000000455030887
0.782218	0.000000454838438
0.783217	0.000000454646118
0.784216	0.000000454453930
0.785215	0.000000454261871
0.786214	0.000000454069944
0.787213	0.000000453878145
0.788212	0.000000453686477
0.789211	0.000000453494938
0.790210	0.000000453303529
0.791209	0.000000453112250
0.792208	0.000000452921101
0.793207	0.000000452730081
0.794206	0.000000452539191
0.795205	0.000000452348430
0.796204	0.000000452157798
0.797203	0.000000451967295
0.798202	0.000000451776921
0.799201	0.000000451586676
0.800200	0.000000451396559
0.801199	0.000000451206572
0.802198	0.000000451016713
0.803197	0.000000450826982
0.804196	0.000000450637380
0.805195	0.000000450447906
0.806194	0.000000450258560
0.807193	0.000000450069342
0.808192	0.000000449880252
0.809191	0.000000449691290
0.810190	0.000000449502456
0.811189	0.000000449313749
0.812188	0.000000449125170
0.813187	0.000000448936718
0.814186	0.000000448748394
0.815185	0.000000448560197
0.816184	0.000000448372127
0.817183	0.000000448184185
0.818182	0.000000447996369
0.819181	0.000000447808681
0.820180	0.000000447621119
0.821179	0.000000447433685
0.822178	0.000000447246377
0.823177	0.000000447059194
0.824176	0.000000446872140
0.825175	0.000000446685211
0.826174	0.000000446498409
0.827173	0.000000446311732
0.828172	0.000000446125182
0.829171	0.000000445938758
0.830170	0.000000445752460
0.831169	0.000000445566287
0.832168	0.000000445380240
0.833167	0.000000445194318
0.834166	0.000000445008522
0.835165	0.000000444822852
0.836164	0.000000444637307
0.837163	0.000000444451887
0.838162	0.000000444266592
0.839161	0.000000444081421
0.840160	0.000000443896376
0.841159	0.000000443711456
0.842158	0.000000443526660
0.843157	0.000000443341989
0.844156	0.000000443157443
0.845155	0.000000442973021
0.846154	0.000000442788723
0.847153	0.000000442604550
0.848152	0.000000442420501
0.849151	0.000000442236576
0.850150	0.000000442052775
0.851149	0.000000441869098
0.852148	0.000000441685543
0.853147	0.000000441502114
0.854146	0.000000441318807
0.855145	0.000000441135624
0.856144	0.000000440952565
0.857143	0.000000440769629
0.858142	0.000000440586817
0.859141	0.000000440404126
0.860140	0.000000440221560
0.861139	0.000000440039116
0.862138	0.000000439856795
0.863137	0.000000439674597
0.864136	0.000000439492521
0.865135	0.000000439310568
0.866134	0.000000439128738
0.867133	0.000000438947031
0.868132	0.000000438765446
0.869131	0.000000438583982
0.870130	0.000000438402641
0.871129	0.000000438221422
0.872128	0.000000438040324
0.873127	0.000000437859349
0.874126	0.000000437678495
0.875125	0.000000437497762
0.876124	0.000000437317152
0.877123	0.000000437136663
0.878122	0.000000436956295
0.879121	0.000000436776048
0.880120	0.000000436595923
0.881119	0.000000436415919
0.882118	0.000000436236036
0.883117	0.000000436056273
0.884116	0.000000435876633
0.885115	0.000000435697112
0.886114	0.000000435517712
0.887113	0.000000435338433
0.888112	0.000000435159274
0.889111	0.000000434980235
0.890110	0.000000434801317
0.891109	0.000000434622520
0.892108	0.000000434443841
0.893107	0.000000434265284
0.894106	0.000000434086846
0.895105	0.000000433908528
0.896104	0.000000433730329
0.897103	0.000000433552251
0.898102	0.000000433374291
0.899101	0.000000433196452
0.900100	0.000000433018732
0.901099	0.000000432841131
0.902098	0.000000432663650
0.903097	0.000000432486288
0.904096	0.000000432309044
0.905095	0.000000432131920
0.906094	0.000000431954914
0.907093	0.000000431778028
0.908092	0.000000431601259
0.909091	0.000000431424610
0.910090	0.000000431248078
0.911089	0.000000431071665
0.912088	0.000000430895371
0.913087	0.000000430719195
0.914086	0.000000430543137
0.915085	0.000000430367196
0.916084	0.000000430191375
0.917083	0.000000430015671
0.918082	0.000000429840084
0.919081	0.000000429664615
0.920080	0.000000429489264
0.921079	0.000000429314030
0.922078	0.000000429138914
0.923077	0.000000428963916
0.924076	0.000000428789033
0.925075	0.000000428614269
0.926074	0.000000428439623
0.927073	0.000000428265093
0.928072	0.000000428090678
0.929071	0.000000427916382
0.930070	0.000000427742203
0.931069	0.000000427568139
0.932068	0.000000427394193
0.933067	0.000000427220363
0.934066	0.000000427046648
0.935065	0.000000426873051
0.936064	0.000000426699570
0.937063	0.000000426526205
0.938062	0.000000426352955
0.939061	0.000000426179822
0.940060	0.000000426006805
0.941059	0.000000425833902
0.942058	0.000000425661117
0.943057	0.000000425488447
0.944056	0.000000425315890
0.945055	0.000000425143452
0.946054	0.000000424971128
0.947053	0.000000424798918
0.948052	0.000000424626825
0.949051	0.000000424454847
0.950050	0.000000424282984
0.951049	0.000000424111235
0.952048	0.000000423939601
0.953047	0.000000423768083
0.954046	0.000000423596677
0.955045	0.000000423425388
0.956044	0.000000423254214
0.957043	0.000000423083151
0.958042	0.000000422912205
0.959041	0.000000422741374
0.960040	0.000000422570656
0.961039	0.000000422400050
0.962038	0.000000422229560
0.963037	0.000000422059185
0.964036	0.000000421888920
0.965035	0.000000421718772
0.966034	0.000000421548737
0.967033	0.000000421378813
0.968032	0.000000421209006
0.969031	0.000000421039312
0.970030	0.000000420869728
0.971029	0.000000420700261
0.972028	0.000000420530906
0.973027	0.000000420361665
0.974026	0.000000420192533
0.975025	0.000000420023517
0.976024	0.000000419854614
0.977023	0.000000419685820
0.978022	0.000000419517142
0.979021	0.000000419348577
0.980020	0.000000419180120
0.981019	0.000000419011780
0.982018	0.000000418843553
0.983017	0.000000418675431
0.984016	0.000000418507428
0.985015	0.000000418339538
0.986014	0.000000418171759
0.987013	0.000000418004084
0.988012	0.000000417836530
0.989011	0.000000417669087
0.990010	0.000000417501746
0.991009	0.000000417334527
0.992008	0.000000417167420
0.993007	0.000000417000410
0.994006	0.000000416833526
0.995005	0.000000416666756
0.996004	0.000000416500101
0.997003	0.000000416333527
0.998002	0.000000416167101
0.999001	0.000000416000823
